Geo Point;origin_x;origin_y;arrival_x;arrival_y;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98195226682,-1.36052008804;-1,36057;-5,98193;-1,36047;-5,98197;"{""type"": ""LineString"", ""coordinates"": [[-1.360565336105917, -5.981934631742403, 0.0], [-1.360545760382263, -5.98195075234742, 0.0], [-1.360545367924451, -5.981951080258727, 0.0], [-1.360544936063395, -5.981951397601141, 0.0], [-1.360544468763658, -5.98195170154389, 0.0], [-1.360543973364831, -5.981951990205524, 0.0], [-1.360543451828208, -5.981952262550696, 0.0], [-1.360542908793738, -5.98195251731118, 0.0], [-1.360542350545959, -5.981952751021939, 0.0], [-1.360541778265846, -5.98195296298582, 0.0], [-1.360541201382098, -5.981953154868455, 0.0], [-1.360540616771541, -5.981953321159137, 0.0], [-1.360540034980887, -5.981953463966653, 0.0], [-1.360539458328219, -5.981953575793748, 0.0], [-1.360538891096694, -5.9819536618341, 0.0], [-1.360538337439768, -5.981953715835835, 0.0], [-1.360537801112125, -5.981953738769326, 0.0], [-1.360537288673035, -5.981953729091203, 0.0], [-1.36050004166566, -5.981951671491783, 0.0], [-1.360499528150515, -5.981951660610521, 0.0], [-1.360498992582203, -5.981951683586288, 0.0], [-1.360498438165955, -5.981951737546281, 0.0], [-1.360497870554795, -5.981951823565908, 0.0], [-1.36049729413493, -5.981951938075164, 0.0], [-1.360496712111589, -5.981952078201167, 0.0], [-1.360496130158784, -5.981952244639263, 0.0], [-1.360495550617475, -5.98195243637516, 0.0], [-1.36049497979319, -5.98195264956377, 0.0], [-1.360494420322605, -5.981952884732292, 0.0], [-1.360493878490258, -5.981953138415776, 0.0], [-1.360493358176764, -5.981953409303872, 0.0], [-1.360492860437173, -5.981953698980078, 0.0], [-1.360492394339612, -5.981954001845803, 0.0], [-1.360491962415822, -5.981954320328877, 0.0], [-1.360491569874302, -5.981954649760884, 0.0], [-1.360474981943621, -5.981969518524997, 0.0]]}";A01541;C01378;8;METRO;0
-5.98201724875,-1.36045500952;-1,36046;-5,98199;-1,36045;-5,98204;"{""type"": ""LineString"", ""coordinates"": [[-1.360456313542817, -5.981993471614189, 0.0], [-1.360454511383839, -5.982026160214314, 0.0], [-1.360453735458851, -5.982041027503783, 0.0]]}";A01541;C01378;8;METRO;0
-5.98245201141,-1.3601843583;-1,36019;-5,98242;-1,36018;-5,98249;"{""type"": ""LineString"", ""coordinates"": [[-1.360186185710945, -5.982418842676616, 0.0], [-1.360182530884184, -5.982485180143144, 0.0]]}";A01541;C01378;8;METRO;0
-5.98258599908,-1.36017697541;-1,36018;-5,98255;-1,36018;-5,98262;"{""type"": ""LineString"", ""coordinates"": [[-1.36017882173147, -5.982552501658723, 0.0], [-1.360175129093141, -5.982619496507901, 0.0]]}";A01541;C01378;8;METRO;0
-5.98270556668,-1.36017038732;-1,36017;-5,98269;-1,36017;-5,98272;"{""type"": ""LineString"", ""coordinates"": [[-1.360171446080192, -5.98268634465285, 0.0], [-1.360169328568026, -5.982724788714818, 0.0]]}";A01541;C01378;8;METRO;0
-5.98207535616,-1.36130750743;-1,36132;-5,98212;-1,36128;-5,98203;"{""type"": ""LineString"", ""coordinates"": [[-1.361321033602262, -5.982123687819891, 0.0], [-1.361322868377398, -5.982090401322393, 0.0], [-1.361322879251125, -5.982089887200015, 0.0], [-1.361322856371135, -5.982089349857681, 0.0], [-1.361322800962211, -5.982088794701021, 0.0], [-1.361322716189447, -5.982088226480653, 0.0], [-1.361322603424562, -5.982087647941395, 0.0], [-1.361322462247731, -5.982087066685599, 0.0], [-1.361322294641246, -5.982086481297844, 0.0], [-1.361322104594326, -5.982085902293424, 0.0], [-1.361321891664332, -5.982085330791715, 0.0], [-1.36132165785637, -5.982084771860284, 0.0], [-1.361321404479186, -5.982084229384381, 0.0], [-1.361321132841529, -5.982083707249195, 0.0], [-1.361320843071171, -5.982083210037127, 0.0], [-1.361320540548223, -5.982082743765164, 0.0], [-1.361320223902786, -5.982082312551502, 0.0], [-1.361319893726257, -5.98208191947914, 0.0], [-1.361280890812745, -5.982038305349433, 0.0], [-1.361280535732129, -5.9820379356815, 0.0], [-1.361280140303799, -5.982037572549532, 0.0], [-1.361279710308533, -5.982037221611403, 0.0], [-1.361279247432921, -5.982036879910305, 0.0], [-1.361278760262342, -5.982036550590343, 0.0], [-1.361278249662906, -5.982036238656106, 0.0], [-1.361277719431272, -5.982035944317768, 0.0], [-1.361277174482106, -5.982035668228612, 0.0], [-1.361276619119504, -5.982035415202268, 0.0], [-1.361276059038453, -5.98203518555393, 0.0], [-1.361275495377954, -5.982034979346663, 0.0], [-1.361275191054782, -5.982034883576714, 0.0]]}";A01541;C01378;8;METRO;0
-5.98177503151,-1.36120347705;-1,36120;-5,98183;-1,36121;-5,98172;"{""type"": ""LineString"", ""coordinates"": [[-1.361196733164486, -5.981831174909233, 0.0], [-1.361200889100948, -5.981824361973083, 0.0], [-1.361206678925134, -5.981719336596943, 0.0], [-1.361206761917682, -5.981717813023416, 0.0]]}";A01541;C01378;8;METRO;0
-5.98210378028,-1.36040718878;-1,36045;-5,98204;-1,36035;-5,98216;"{""type"": ""LineString"", ""coordinates"": [[-1.360453735458851, -5.982041027503783, 0.0], [-1.360452691856563, -5.982060335962575, 0.0], [-1.360452328167596, -5.982062336222612, 0.0], [-1.360451523613807, -5.982064430660744, 0.0], [-1.360450395567747, -5.982066369554599, 0.0], [-1.36044906562024, -5.982067902652615, 0.0], [-1.360346852161171, -5.982159532863753, 0.0]]}";A01541;C01378;8;METRO;0
-5.98164263506,-1.36077019574;-1,36077;-5,98161;-1,36077;-5,98168;"{""type"": ""LineString"", ""coordinates"": [[-1.360772025960201, -5.981609419956086, 0.0], [-1.360768365525132, -5.981675850162651, 0.0]]}";A01541;C01378;8;METRO;0
-5.98177375933,-1.3607187288;-1,36075;-5,98176;-1,36068;-5,98178;"{""type"": ""LineString"", ""coordinates"": [[-1.360749545471221, -5.981757647141631, 0.0], [-1.360728940116406, -5.981776115866737, 0.0], [-1.360728168007283, -5.981776719019124, 0.0], [-1.360727268761377, -5.981777272812904, 0.0], [-1.360726277029604, -5.98177776353351, 0.0], [-1.360725221853698, -5.981778182493768, 0.0], [-1.360724137884572, -5.981778515979061, 0.0], [-1.360723053889233, -5.981778753380662, 0.0], [-1.360722005932316, -5.981778882968597, 0.0], [-1.360721025797176, -5.981778894682325, 0.0], [-1.360683395627953, -5.981776815788557, 0.0]]}";A01541;C01378;8;METRO;0
-5.9817812195,-1.3606591944;-1,36068;-5,98178;-1,36064;-5,98179;"{""type"": ""LineString"", ""coordinates"": [[-1.360683395627953, -5.981776815788557, 0.0], [-1.360664317201375, -5.981775762535992, 0.0], [-1.360663339323221, -5.981775774756624, 0.0], [-1.360662292843055, -5.981775905189645, 0.0], [-1.360661211505535, -5.981776142739205, 0.0], [-1.360660126017982, -5.981776476141333, 0.0], [-1.360659071981412, -5.98177689516552, 0.0], [-1.360658077951066, -5.981777386141016, 0.0], [-1.360657178642694, -5.981777941075953, 0.0], [-1.360656407905887, -5.981778546973922, 0.0], [-1.36065068509009, -5.981783673755737, 0.0], [-1.360638270573065, -5.981794804396823, 0.0]]}";A01541;C01378;8;METRO;0
-5.98238548767,-1.3601880236;-1,36019;-5,98235;-1,36019;-5,98242;"{""type"": ""LineString"", ""coordinates"": [[-1.360189861489636, -5.982352132655575, 0.0], [-1.360186185710945, -5.982418842676616, 0.0]]}";A01541;C01378;8;METRO;0
-5.98217025444,-1.36131846659;-1,36132;-5,98219;-1,36132;-5,98215;"{""type"": ""LineString"", ""coordinates"": [[-1.361317395730696, -5.982189680310532, 0.0], [-1.361319537457195, -5.982150828560853, 0.0]]}";A01541;C01378;8;METRO;0
-5.98199153263,-1.36122001613;-1,36128;-5,98203;-1,36120;-5,98193;"{""type"": ""LineString"", ""coordinates"": [[-1.361275191054782, -5.982034883576714, 0.0], [-1.36127493461514, -5.982034803420743, 0.0], [-1.361274379934279, -5.982034655283457, 0.0], [-1.361273834796171, -5.982034541226833, 0.0], [-1.361273305380424, -5.982034459686545, 0.0], [-1.361272793417444, -5.982034413808608, 0.0], [-1.361253445582083, -5.982033343975659, 0.0], [-1.361252935137746, -5.982033298181893, 0.0], [-1.361252405426269, -5.98203321510027, 0.0], [-1.361251860351093, -5.982033099903455, 0.0], [-1.361251305523238, -5.982032954427136, 0.0], [-1.361250743684333, -5.982032777297962, 0.0], [-1.361250181099773, -5.982032572294292, 0.0], [-1.361249619879629, -5.982032342583055, 0.0], [-1.361249064896581, -5.98203208957792, 0.0], [-1.36124851950465, -5.982031814608307, 0.0], [-1.361247990474846, -5.982031519192828, 0.0], [-1.361247478736258, -5.982031207195706, 0.0], [-1.361246991439566, -5.982030880156635, 0.0], [-1.361246529702773, -5.982030538518715, 0.0], [-1.361246100233922, -5.982030184940967, 0.0], [-1.361245704784405, -5.982029822189228, 0.0], [-1.361245348247895, -5.982029451297011, 0.0], [-1.361196088335805, -5.981974370972725, 0.0], [-1.361195759381172, -5.981973976442842, 0.0], [-1.361195442396932, -5.981973544447769, 0.0], [-1.36119513881779, -5.98197307659203, 0.0], [-1.361194850627871, -5.98197257832333, 0.0], [-1.361194578926024, -5.98197205732808, 0.0], [-1.361194324028941, -5.981971514767626, 0.0], [-1.36119409068337, -5.981970954336219, 0.0], [-1.361193876296447, -5.981970381609476, 0.0], [-1.361193686311281, -5.981969801464063, 0.0], [-1.361193520075323, -5.981969218820452, 0.0], [-1.361193380183265, -5.981968634966118, 0.0], [-1.361193264675638, -5.981968057799397, 0.0], [-1.361193181420477, -5.981967489662219, 0.0], [-1.36119312442892, -5.981966935560995, 0.0], [-1.361193101864707, -5.981966399379079, 0.0], [-1.361193112653644, -5.981965886776206, 0.0], [-1.361195015869235, -5.981930877182204, 0.0], [-1.361195323294919, -5.981925289410628, 0.0]]}";A01541;C01378;8;METRO;0
-5.98153259748,-1.36098705369;-1,36102;-5,98153;-1,36096;-5,98153;"{""type"": ""LineString"", ""coordinates"": [[-1.361015993519977, -5.981534196069815, 0.0], [-1.360958113863117, -5.981530998891099, 0.0]]}";A01541;C01378;8;METRO;0
-5.98224822078,-1.36132939899;-1,36135;-5,98228;-1,36132;-5,98222;"{""type"": ""LineString"", ""coordinates"": [[-1.361352191258652, -5.982275600090947, 0.0], [-1.361317953804702, -5.982237825638013, 0.0], [-1.361317647385232, -5.98223745752069, 0.0], [-1.361317351375535, -5.982237052614515, 0.0], [-1.361317067338073, -5.982236617106405, 0.0], [-1.361316799744858, -5.982236152768983, 0.0], [-1.361316544484375, -5.982235665093808, 0.0], [-1.361316308180675, -5.982235158260308, 0.0], [-1.361316088324869, -5.982234636323664, 0.0], [-1.361315889789622, -5.982234100697442, 0.0], [-1.361315712471804, -5.982233560145254, 0.0], [-1.361315556709094, -5.98223301544837, 0.0], [-1.361315425687575, -5.982232470977178, 0.0], [-1.361315319451051, -5.982231932834565, 0.0], [-1.361315240277511, -5.982231401146595, 0.0], [-1.361315189962145, -5.982230884781965, 0.0], [-1.361315167724634, -5.982230384078818, 0.0], [-1.361315178122779, -5.982229906152425, 0.0], [-1.361315210659281, -5.982229316974911, 0.0], [-1.361315228690802, -5.982228990456522, 0.0], [-1.361315873808991, -5.982217280943238, 0.0]]}";A01541;C01378;8;METRO;0
-5.98189274195,-1.3611971174;-1,36120;-5,98193;-1,36120;-5,98186;"{""type"": ""LineString"", ""coordinates"": [[-1.361195323294919, -5.981925289410628, 0.0], [-1.361198911496408, -5.981860194496742, 0.0]]}";A01541;C01378;8;METRO;0
-5.98198048514,-1.36046386127;-1,36047;-5,98197;-1,36046;-5,98199;"{""type"": ""LineString"", ""coordinates"": [[-1.360474981943621, -5.981969518524997, 0.0], [-1.360460351001951, -5.981982636867484, 0.0], [-1.360459982070561, -5.981982993914339, 0.0], [-1.360459619519031, -5.981983387154367, 0.0], [-1.360459266279758, -5.981983818656251, 0.0], [-1.360458925050484, -5.981984280943754, 0.0], [-1.36045859726403, -5.981984768758263, 0.0], [-1.360458285641021, -5.981985281106539, 0.0], [-1.360457992098882, -5.981985810850402, 0.0], [-1.360457716025187, -5.981986355287014, 0.0], [-1.360457463240857, -5.981986912450896, 0.0], [-1.360457233869918, -5.981987473198195, 0.0], [-1.36045702911433, -5.981988036451631, 0.0], [-1.360456853339306, -5.981988599021286, 0.0], [-1.360456706901629, -5.981989154445189, 0.0], [-1.360456591972464, -5.981989697886886, 0.0], [-1.360456510091464, -5.981990229050293, 0.0], [-1.360456463155058, -5.98199074117742, 0.0], [-1.360456313542817, -5.981993471614189, 0.0]]}";A01541;C01378;8;METRO;0
-5.98219120331,-1.36031152471;-1,36035;-5,98216;-1,36028;-5,98222;"{""type"": ""LineString"", ""coordinates"": [[-1.360346852224131, -5.982159531723385, 0.0], [-1.360276197192595, -5.982222874903703, 0.0]]}";A01541;C01378;8;METRO;0
-5.98177215857,-1.36060095625;-1,36062;-5,98172;-1,36057;-5,98181;"{""type"": ""LineString"", ""coordinates"": [[-1.360623701633324, -5.981717866197214, 0.0], [-1.360608819894001, -5.981731207838977, 0.0], [-1.360608088323392, -5.981731959647691, 0.0], [-1.36060739393491, -5.981732851918543, 0.0], [-1.360606754817251, -5.98173385362527, 0.0], [-1.360606184754956, -5.981734928927946, 0.0], [-1.360605701541005, -5.981736045258761, 0.0], [-1.36060532214607, -5.981737171148287, 0.0], [-1.360605060713369, -5.981738271157742, 0.0], [-1.360604931872607, -5.981739314831952, 0.0], [-1.360601281133488, -5.981805571967897, 0.0], [-1.360600793928031, -5.981807436526617, 0.0], [-1.360599666088004, -5.981808923240925, 0.0], [-1.360598066922619, -5.981809883250669, 0.0], [-1.360596160761513, -5.981810161319784, 0.0], [-1.360569432766571, -5.981808685485035, 0.0]]}";A01542;C01379;9;METRO;0
-5.98165140101,-1.36069784088;-1,36071;-5,98164;-1,36068;-5,98166;"{""type"": ""LineString"", ""coordinates"": [[-1.360711865761532, -5.981638828835206, 0.0], [-1.360683816002834, -5.981663973185224, 0.0]]}";A01542;C01379;9;METRO;0
-5.98151787425,-1.36082427394;-1,36089;-5,98152;-1,36077;-5,98153;"{""type"": ""LineString"", ""coordinates"": [[-1.360890932478501, -5.981520139050251, 0.0], [-1.360781815851262, -5.981514111814349, 0.0], [-1.360780624489351, -5.98151410726127, 0.0], [-1.360779460157637, -5.981514220113483, 0.0], [-1.360778328423354, -5.981514446103763, 0.0], [-1.360777237996024, -5.981514779232363, 0.0], [-1.360776192924201, -5.98151521514803, 0.0], [-1.360775200419723, -5.981515747386872, 0.0], [-1.360774267335745, -5.981516369083852, 0.0], [-1.360773397299171, -5.981517076626892, 0.0], [-1.360772600200506, -5.98151786331909, 0.0], [-1.360771880109289, -5.981518724429042, 0.0], [-1.360771243457024, -5.981519653830948, 0.0], [-1.360770695915882, -5.981520645356975, 0.0], [-1.360770244571757, -5.981521694823942, 0.0], [-1.360769897058124, -5.981522795028721, 0.0], [-1.360769656242548, -5.981523942317235, 0.0], [-1.360769529737513, -5.981525129866496, 0.0], [-1.360769123897047, -5.981532479838565, 0.0]]}";A01542;C01379;9;METRO;0
-5.98154049192,-1.36125887387;-1,36130;-5,98154;-1,36122;-5,98154;"{""type"": ""LineString"", ""coordinates"": [[-1.361295594587371, -5.981543609573637, 0.0], [-1.361295467214181, -5.981543543805797, 0.0], [-1.361295340833054, -5.98154348076186, 0.0], [-1.361295212047969, -5.981543419872557, 0.0], [-1.36129508334685, -5.981543357462747, 0.0], [-1.361294955237136, -5.981543298135924, 0.0], [-1.361294825187099, -5.98154323946427, 0.0], [-1.361294693534421, -5.981543182229005, 0.0], [-1.361294564455457, -5.981543126661344, 0.0], [-1.361294433815836, -5.981543071769843, 0.0], [-1.361294301953245, -5.981543018335761, 0.0], [-1.361294171103711, -5.981542967245442, 0.0], [-1.361294040549879, -5.981542917696624, 0.0], [-1.361293908351426, -5.981542870344462, 0.0], [-1.361293776215947, -5.981542821851919, 0.0], [-1.361293646612196, -5.98154277578722, 0.0], [-1.361293514140855, -5.981542733376546, 0.0], [-1.361293382787526, -5.981542691409115, 0.0], [-1.361293252910887, -5.981542650285929, 0.0], [-1.361293121284671, -5.981542613259985, 0.0], [-1.361292992337123, -5.981542576001059, 0.0], [-1.361292862166605, -5.98154254019954, 0.0], [-1.361292733009144, -5.981542506741784, 0.0], [-1.361292603725733, -5.981542475564741, 0.0], [-1.361292475560337, -5.98154244483085, 0.0], [-1.361292348324031, -5.981542417961219, 0.0], [-1.361292221404419, -5.981542392252935, 0.0], [-1.361292095623812, -5.981542366607715, 0.0], [-1.361291970730313, -5.981542345586959, 0.0], [-1.361291845815822, -5.981542324946316, 0.0], [-1.361291723032402, -5.981542307092604, 0.0], [-1.361291600502701, -5.98154229154062, 0.0], [-1.361291480188035, -5.981542277255095, 0.0], [-1.361291359789403, -5.981542264490028, 0.0], [-1.361291241859529, -5.981542255293149, 0.0], [-1.361291123845687, -5.98154224761674, 0.0], [-1.361270839923978, -5.981541127487313, 0.0], [-1.361221934205359, -5.981538425333015, 0.0]]}";A01542;C01379;9;METRO;0
-5.98158246989,-1.36133135896;-1,36135;-5,98160;-1,36132;-5,98156;"{""type"": ""LineString"", ""coordinates"": [[-1.361346292081368, -5.981600529096224, 0.0], [-1.361345383111643, -5.981598479729313, 0.0], [-1.361344227461401, -5.981596807900655, 0.0], [-1.361315696563134, -5.981564906138079, 0.0]]}";A01542;C01379;9;METRO;0
-5.98185375177,-1.36135293331;-1,36138;-5,98186;-1,36133;-5,98184;"{""type"": ""LineString"", ""coordinates"": [[-1.361377332034188, -5.98185980984911, 0.0], [-1.361354701876088, -5.981858559440817, 0.0], [-1.361352703897772, -5.98185819681761, 0.0], [-1.361350612151325, -5.981857387483336, 0.0], [-1.361348675748153, -5.981856254654501, 0.0], [-1.361347144496048, -5.981854922729953, 0.0], [-1.361337049561367, -5.981843633221332, 0.0], [-1.361335894231225, -5.981841962560102, 0.0], [-1.361334985326981, -5.981839912060138, 0.0], [-1.361334413847088, -5.981837744121664, 0.0]]}";A01542;C01379;9;METRO;0
-5.98191762699,-1.36153708892;-1,36154;-5,98196;-1,36152;-5,98188;"{""type"": ""LineString"", ""coordinates"": [[-1.361540092276128, -5.981958329697204, 0.0], [-1.36154257217725, -5.98191286000743, 0.0], [-1.361542430791257, -5.981910834455851, 0.0], [-1.361541860477558, -5.981908666201052, 0.0], [-1.361540950440425, -5.981906615637643, 0.0], [-1.361539794861799, -5.981904942673259, 0.0], [-1.361519297379705, -5.981882025172609, 0.0]]}";A01542;C01379;9;METRO;0
-5.98205913765,-1.36153459623;-1,36153;-5,98207;-1,36154;-5,98205;"{""type"": ""LineString"", ""coordinates"": [[-1.361533836878416, -5.982073066761419, 0.0], [-1.36153535558424, -5.982045208530488, 0.0]]}";A01542;C01379;9;METRO;0
-5.98213774742,-1.36153031107;-1,36153;-5,98217;-1,36153;-5,98211;"{""type"": ""LineString"", ""coordinates"": [[-1.361528711577003, -5.982167092705983, 0.0], [-1.361531910569103, -5.982108402140642, 0.0]]}";A01542;C01379;9;METRO;0
-5.98176609585,-1.36050721938;-1,36053;-5,98179;-1,36049;-5,98174;"{""type"": ""LineString"", ""coordinates"": [[-1.360526813374551, -5.981788004759602, 0.0], [-1.360487625391047, -5.981744186936219, 0.0]]}";A01542;C01379;9;METRO;0
-5.98153620383,-1.36118172159;-1,36122;-5,98154;-1,36114;-5,98153;"{""type"": ""LineString"", ""coordinates"": [[-1.361221934205359, -5.981538425333015, 0.0], [-1.361141508971568, -5.981533982336845, 0.0]]}";A01542;C01379;9;METRO;0
-5.98186094266,-1.361397841;-1,36142;-5,98186;-1,36138;-5,98186;"{""type"": ""LineString"", ""coordinates"": [[-1.361418349974132, -5.981862075463588, 0.0], [-1.361377332034188, -5.98185980984911, 0.0]]}";A01542;C01379;9;METRO;0
-5.98186638977,-1.36147137397;-1,36152;-5,98188;-1,36142;-5,98186;"{""type"": ""LineString"", ""coordinates"": [[-1.361519297379705, -5.981882025172609, 0.0], [-1.361508801791932, -5.981870288340307, 0.0], [-1.361507269382804, -5.981868956729998, 0.0], [-1.361505333552563, -5.981867827360602, 0.0], [-1.361503243179654, -5.981867020767252, 0.0], [-1.361501246867845, -5.981866655563611, 0.0], [-1.361418349974132, -5.981862075463588, 0.0]]}";A01542;C01379;9;METRO;0
-5.98223810855,-1.36152624075;-1,36153;-5,98225;-1,36153;-5,98222;"{""type"": ""LineString"", ""coordinates"": [[-1.361531823208344, -5.982252380777439, 0.0], [-1.361527533423022, -5.982247584384596, 0.0], [-1.361526378925115, -5.982245912632068, 0.0], [-1.361525468912454, -5.982243861698733, 0.0], [-1.361524898579699, -5.982241693834659, 0.0], [-1.361524756054848, -5.982239668229711, 0.0], [-1.361525705938953, -5.982222240808284, 0.0]]}";A01542;C01379;9;METRO;0
-5.98238732947,-1.36172549055;-1,36176;-5,98239;-1,36169;-5,98239;"{""type"": ""LineString"", ""coordinates"": [[-1.361763714608823, -5.982389441159488, 0.0], [-1.361687266492975, -5.982385217786012, 0.0]]}";A01542;C01379;9;METRO;0
